450896,7.535920000000000e+02,5.212930000000000e+02,1.030383230000000e+05
450896,8.927130000000000e+02,5.383410000000000e+02,1.050150730000000e+05
450896,8.828869999999999e+02,5.384310000000000e+02,1.028702540000000e+05
450896,8.937910000000001e+02,5.192590000000000e+02,1.042557820000000e+05
450896,8.195480000000000e+02,5.013330000000000e+02,1.037174550000000e+05
450896,9.086770000000000e+02,5.148130000000000e+02,1.040522980000000e+05
450896,7.830900000000000e+02,4.968160000000000e+02,1.038567370000000e+05
450896,9.327030000000000e+02,5.396010000000000e+02,1.034034980000000e+05
450896,8.650050000000000e+02,5.284930000000001e+02,1.030960010000000e+05
450896,9.683080000000000e+02,5.071320000000000e+02,1.060301380000000e+05
