450896,2.009881000000000e+03,5.305850000000000e+02,3.064109500000000e+04
450896,2.063487000000000e+03,5.291060000000000e+02,3.067161400000000e+04
450896,2.087555000000000e+03,5.235290000000000e+02,3.072588700000000e+04
450896,2.034062000000000e+03,5.241170000000000e+02,3.194468400000000e+04
450896,1.993803000000000e+03,5.247260000000000e+02,7.120356299999999e+04
450896,2.022770000000000e+03,5.227910000000001e+02,3.117604800000000e+04
450896,2.021324000000000e+03,5.313250000000000e+02,3.148016200000000e+04
450896,1.980030000000000e+03,5.252160000000000e+02,3.193836000000000e+04
450896,1.975477000000000e+03,5.246000000000000e+02,2.669892500000000e+04
450896,2.096023000000000e+03,5.496650000000000e+02,2.614723200000000e+04
