450896,1.256353000000000e+03,5.073090000000000e+02,3.633120800000000e+04
450896,1.363601000000000e+03,5.147490000000000e+02,3.908599600000000e+04
450896,1.352068000000000e+03,5.122960000000000e+02,3.842446100000000e+04
450896,1.340791000000000e+03,5.332340000000000e+02,3.166078700000000e+04
450896,1.354277000000000e+03,5.137930000000000e+02,4.716160400000000e+04
450896,1.348809000000000e+03,5.134330000000000e+02,3.149264400000000e+04
450896,1.413643000000000e+03,5.562750000000000e+02,4.567276400000000e+04
450896,1.389389000000000e+03,5.371079999999999e+02,3.064371700000000e+04
450896,1.318794000000000e+03,5.375530000000000e+02,3.307029700000000e+04
450896,1.415625000000000e+03,5.141900000000001e+02,3.197533500000000e+04
