450896,1.564609000000000e+03,5.357640000000000e+02,1.150902200000000e+05
450896,1.443715000000000e+03,5.217400000000000e+02,1.169541320000000e+05
450896,1.499503000000000e+03,5.367360000000000e+02,1.173859640000000e+05
450896,1.501252000000000e+03,5.168980000000000e+02,1.150975860000000e+05
450896,1.470194000000000e+03,5.326050000000000e+02,1.167950210000000e+05
450896,1.385012000000000e+03,5.137490000000000e+02,1.161271540000000e+05
450896,1.504807000000000e+03,5.374710000000000e+02,1.165287960000000e+05
450896,1.469757000000000e+03,5.166050000000000e+02,1.168248840000000e+05
450896,1.582826000000000e+03,5.333090000000000e+02,1.159545030000000e+05
450896,1.455498000000000e+03,5.214430000000000e+02,1.154821460000000e+05
