450896,1.660173000000000e+03,5.362490000000000e+02,1.439094600000000e+04
450896,1.716091000000000e+03,5.208690000000000e+02,1.436985700000000e+04
450896,1.685956000000000e+03,5.323120000000000e+02,1.133324300000000e+04
450896,1.725333000000000e+03,5.219500000000000e+02,1.353654500000000e+04
450896,1.614543000000000e+03,5.229090000000000e+02,1.182213900000000e+04
450896,1.619227000000000e+03,5.215160000000000e+02,1.493706500000000e+04
450896,1.679182000000000e+03,5.214020000000000e+02,1.224314000000000e+04
450896,1.592052000000000e+03,5.317920000000000e+02,1.303231300000000e+04
450896,1.689009000000000e+03,5.218010000000000e+02,1.500727000000000e+04
450896,1.659817000000000e+03,5.214220000000000e+02,1.337563400000000e+04
