450896,7.399220000000000e+02,5.190430000000000e+02,5.176327300000000e+04
450896,9.121079999999999e+02,5.014210000000000e+02,4.428581800000000e+04
450896,8.272750000000000e+02,5.134349999999999e+02,5.133294400000000e+04
450896,8.666230000000000e+02,4.950090000000000e+02,4.507223600000000e+04
450896,9.096740000000000e+02,5.145359999999999e+02,5.137101100000000e+04
450896,8.298260000000000e+02,5.163339999999999e+02,5.091335500000000e+04
450896,8.297569999999999e+02,5.633020000000000e+02,5.085063000000000e+04
450896,9.198240000000000e+02,5.212430000000001e+02,4.527564000000000e+04
450896,8.602340000000000e+02,4.992550000000000e+02,3.871333400000000e+04
450896,8.275880000000000e+02,5.110600000000000e+02,6.136651000000000e+04
