450896,3.017748000000000e+03,1.271680000000000e+02,1.656853300000000e+04
450896,2.939723000000000e+03,1.233540000000000e+02,1.661569900000000e+04
450896,2.924775000000000e+03,1.255720000000000e+02,1.639805700000000e+04
450896,2.934119000000000e+03,1.263730000000000e+02,1.658990500000000e+04
450896,2.925850000000000e+03,1.259590000000000e+02,1.640444800000000e+04
450896,2.865724000000000e+03,1.260640000000000e+02,1.656028900000000e+04
450896,2.927780000000000e+03,1.257110000000000e+02,1.658723700000000e+04
450896,2.938072000000000e+03,1.226020000000000e+02,1.657650900000000e+04
450896,2.908764000000000e+03,1.248920000000000e+02,1.669294300000000e+04
450896,2.893920000000000e+03,1.255630000000000e+02,1.630143400000000e+04
