450896,1.173160000000000e+03,9.919900000000000e+01,2.869752000000000e+03
450896,1.018360000000000e+03,9.573300000000000e+01,2.504977000000000e+03
450896,1.070936000000000e+03,9.644799999999999e+01,2.499891000000000e+03
450896,1.123875000000000e+03,9.866300000000000e+01,2.743192000000000e+03
450896,1.053022000000000e+03,9.848900000000000e+01,2.639449000000000e+03
450896,1.160428000000000e+03,9.893800000000000e+01,2.552156000000000e+03
450896,1.163325000000000e+03,9.880400000000000e+01,2.411701000000000e+03
450896,1.124426000000000e+03,9.906100000000001e+01,2.987209000000000e+03
450896,1.030376000000000e+03,9.831300000000000e+01,2.356133000000000e+03
450896,1.143685000000000e+03,9.862200000000000e+01,2.701019000000000e+03
