450896,6.938680000000001e+02,8.536499999999999e+01,1.283496000000000e+03
450896,6.049360000000000e+02,8.697700000000000e+01,1.377978000000000e+03
450896,6.964480000000000e+02,9.617700000000001e+01,1.252281000000000e+03
450896,6.312470000000000e+02,8.856600000000000e+01,1.266385000000000e+03
450896,6.694940000000000e+02,8.524200000000000e+01,1.337708000000000e+03
450896,6.347420000000000e+02,8.562400000000000e+01,1.287169000000000e+03
450896,6.605720000000000e+02,8.380200000000001e+01,1.243268000000000e+03
450896,6.973270000000000e+02,8.530300000000000e+01,1.313309000000000e+03
450896,6.075700000000001e+02,8.707700000000000e+01,1.339835000000000e+03
450896,5.997920000000000e+02,8.218000000000001e+01,1.183766000000000e+03
