450896,7.534160000000001e+02,9.562900000000000e+01,7.638374000000000e+03
450896,7.664810000000000e+02,9.837800000000000e+01,7.180681000000000e+03
450896,6.828160000000000e+02,8.826400000000000e+01,6.680938000000000e+03
450896,7.196799999999999e+02,8.477700000000000e+01,6.495755000000000e+03
450896,7.271790000000000e+02,8.740600000000001e+01,7.708486000000000e+03
450896,6.845740000000000e+02,9.892300000000000e+01,7.830007000000000e+03
450896,6.545670000000000e+02,7.956900000000000e+01,6.455767000000000e+03
450896,7.213869999999999e+02,9.895800000000000e+01,9.237227000000001e+03
450896,7.568120000000000e+02,9.024900000000000e+01,8.101332000000000e+03
450896,7.404020000000000e+02,9.315600000000001e+01,7.205189000000000e+03
