450896,1.069475000000000e+03,1.007410000000000e+02,2.891497000000000e+03
450896,1.052015000000000e+03,9.412600000000000e+01,3.549270000000000e+03
450896,1.091431000000000e+03,1.103160000000000e+02,3.991983000000000e+03
450896,9.440790000000000e+02,9.907599999999999e+01,4.448970000000000e+03
450896,1.000880000000000e+03,9.543700000000000e+01,3.756449000000000e+03
450896,1.067903000000000e+03,9.452800000000001e+01,4.021007000000000e+03
450896,1.072288000000000e+03,9.419499999999999e+01,3.332346000000000e+03
450896,1.045756000000000e+03,9.453900000000000e+01,3.386832000000000e+03
450896,9.482410000000000e+02,9.407299999999999e+01,3.449054000000000e+03
450896,9.403400000000000e+02,9.112500000000000e+01,3.749910000000000e+03
