450896,6.770740000000000e+02,8.699500000000000e+01,8.790513999999999e+03
450896,8.159670000000000e+02,9.862700000000000e+01,8.798951999999999e+03
450896,7.861310000000000e+02,9.554400000000000e+01,8.425088000000000e+03
450896,7.932750000000000e+02,9.813700000000000e+01,1.305341500000000e+04
450896,8.207650000000000e+02,9.580200000000001e+01,8.732949000000001e+03
450896,8.337980000000000e+02,1.018660000000000e+02,8.507787000000000e+03
450896,8.056660000000001e+02,9.290400000000000e+01,8.497831000000000e+03
450896,7.171340000000000e+02,8.749200000000000e+01,8.760619000000001e+03
450896,8.277089999999999e+02,8.447900000000000e+01,8.760547000000000e+03
450896,7.967630000000000e+02,1.015770000000000e+02,8.727597000000000e+03
