450896,9.722610000000000e+02,9.735500000000000e+01,7.053903000000000e+03
450896,1.093785000000000e+03,9.567900000000000e+01,7.223239000000000e+03
450896,1.140501000000000e+03,9.110299999999999e+01,7.191321000000000e+03
450896,1.198101000000000e+03,9.267300000000000e+01,1.122520100000000e+04
450896,1.108015000000000e+03,9.981500000000000e+01,1.113515100000000e+04
450896,1.102885000000000e+03,9.705600000000000e+01,7.222407000000000e+03
450896,1.085382000000000e+03,9.743300000000001e+01,7.261331000000000e+03
450896,1.120421000000000e+03,1.020730000000000e+02,1.138252400000000e+04
450896,1.167120000000000e+03,9.708799999999999e+01,7.247471000000000e+03
450896,1.132347000000000e+03,9.763800000000001e+01,1.137737200000000e+04
