900896,1.069479000000000e+03,5.976400000000000e+01,7.536230000000000e+02
900896,1.071992000000000e+03,5.776500000000000e+01,7.346330000000000e+02
900896,1.092054000000000e+03,5.788900000000000e+01,7.253810000000000e+02
900896,1.111306000000000e+03,5.997800000000000e+01,7.516700000000000e+02
900896,1.020494000000000e+03,5.696300000000000e+01,7.452910000000001e+02
900896,1.028913000000000e+03,5.719500000000000e+01,7.840250000000000e+02
900896,1.087166000000000e+03,6.069000000000000e+01,7.147390000000000e+02
900896,1.051834000000000e+03,5.967000000000000e+01,7.756620000000000e+02
900896,1.143539000000000e+03,5.783000000000000e+01,7.498850000000000e+02
900896,1.070089000000000e+03,5.769800000000000e+01,7.406240000000000e+02
