900896,6.600730000000000e+02,5.224400000000000e+01,1.282562000000000e+03
900896,7.779230000000000e+02,5.028100000000000e+01,1.436325000000000e+03
900896,6.704530000000000e+02,4.985000000000000e+01,1.356812000000000e+03
900896,6.158480000000000e+02,4.979700000000000e+01,1.754229000000000e+03
900896,6.275900000000000e+02,4.701200000000000e+01,1.267961000000000e+03
900896,7.324059999999999e+02,5.528500000000000e+01,1.179544000000000e+03
900896,6.805300000000000e+02,4.796600000000000e+01,1.476916000000000e+03
900896,5.864940000000000e+02,4.884600000000000e+01,1.245397000000000e+03
900896,6.663520000000000e+02,5.460800000000000e+01,1.464389000000000e+03
900896,6.587569999999999e+02,5.484000000000000e+01,1.299844000000000e+03
