900896,3.117202000000000e+03,8.025800000000000e+01,1.141864000000000e+03
900896,3.068974000000000e+03,7.939000000000000e+01,1.158396000000000e+03
900896,3.067069000000000e+03,7.987000000000000e+01,1.162722000000000e+03
900896,3.049980000000000e+03,7.997900000000000e+01,1.162109000000000e+03
900896,3.133431000000000e+03,7.903600000000000e+01,1.161575000000000e+03
900896,3.130759000000000e+03,7.983199999999999e+01,1.162555000000000e+03
900896,2.954673000000000e+03,8.002600000000000e+01,1.150831000000000e+03
900896,3.095923000000000e+03,8.073600000000000e+01,1.163926000000000e+03
900896,3.076095000000000e+03,8.053900000000000e+01,1.129910000000000e+03
900896,2.988824000000000e+03,8.113600000000000e+01,1.584553000000000e+03
