900896,1.769873000000000e+03,7.121200000000000e+01,3.707010000000000e+02
900896,1.670460000000000e+03,7.060100000000000e+01,4.745520000000000e+02
900896,1.592527000000000e+03,6.847799999999999e+01,4.438710000000000e+02
900896,1.673512000000000e+03,7.154900000000001e+01,3.749480000000000e+02
900896,1.681357000000000e+03,7.117600000000000e+01,4.691340000000000e+02
900896,1.664422000000000e+03,6.838800000000001e+01,4.524170000000000e+02
900896,1.634132000000000e+03,7.125700000000001e+01,4.331440000000000e+02
900896,1.631808000000000e+03,6.906900000000000e+01,4.961490000000000e+02
900896,1.680748000000000e+03,6.922199999999999e+01,3.893470000000000e+02
900896,1.647318000000000e+03,6.955200000000001e+01,4.817820000000000e+02
