91792,1.409841000000000e+03,6.253300000000000e+01,6.434510000000000e+02
91792,1.377938000000000e+03,6.608700000000000e+01,6.384550000000000e+02
91792,1.330677000000000e+03,6.305400000000000e+01,6.589120000000000e+02
91792,1.261079000000000e+03,6.271200000000000e+01,6.163160000000000e+02
91792,1.304660000000000e+03,6.292500000000000e+01,6.434900000000000e+02
91792,1.253372000000000e+03,6.224800000000000e+01,6.691760000000000e+02
91792,1.375503000000000e+03,6.441300000000000e+01,7.078120000000000e+02
91792,1.340134000000000e+03,6.239900000000000e+01,6.094150000000000e+02
91792,1.279229000000000e+03,6.466000000000000e+01,6.855520000000000e+02
91792,1.332808000000000e+03,6.285600000000000e+01,6.018490000000000e+02
