91792,6.704050000000000e+02,4.995400000000000e+01,2.279455000000000e+03
91792,6.632740000000000e+02,5.023200000000000e+01,2.115877000000000e+03
91792,5.470230000000000e+02,4.401100000000000e+01,2.590997000000000e+03
91792,7.357060000000000e+02,5.051300000000000e+01,2.101324000000000e+03
91792,6.566270000000000e+02,4.908200000000000e+01,2.246568000000000e+03
91792,6.515599999999999e+02,4.523700000000000e+01,2.328102000000000e+03
91792,6.582550000000000e+02,4.325400000000000e+01,2.183754000000000e+03
91792,5.407520000000000e+02,4.481400000000000e+01,2.250543000000000e+03
91792,6.617210000000000e+02,5.030500000000000e+01,2.385162000000000e+03
91792,6.952030000000000e+02,5.050300000000000e+01,2.229124000000000e+03
