91792,7.452420000000000e+02,5.182700000000000e+01,2.315899000000000e+03
91792,7.558570000000000e+02,5.117200000000000e+01,2.475111000000000e+03
91792,6.161180000000001e+02,4.530200000000000e+01,2.122795000000000e+03
91792,7.003540000000000e+02,4.567400000000000e+01,2.235551000000000e+03
91792,7.476060000000000e+02,5.125600000000000e+01,2.138133000000000e+03
91792,6.811500000000000e+02,4.522600000000000e+01,2.268055000000000e+03
91792,6.284880000000001e+02,4.316700000000000e+01,2.206247000000000e+03
91792,7.658500000000000e+02,4.518200000000000e+01,2.500423000000000e+03
91792,7.382480000000000e+02,5.188300000000000e+01,2.048649000000000e+03
91792,6.431640000000000e+02,4.519400000000000e+01,2.307469000000000e+03
